Date,Open,High,Low,Close,Adj Close,Volume
2021-01-21,173.240005,175.000000,171.020004,171.279999,171.279999,8416400
2021-01-22,174.000000,175.250000,171.889999,172.779999,172.779999,9517200
2021-01-25,171.889999,173.110001,168.770004,171.889999,171.889999,7833700
2021-01-26,173.000000,173.350006,169.050003,169.559998,169.559998,7523200
2021-01-27,165.009995,166.339996,160.520004,163.029999,163.029999,18239200
2021-01-28,166.169998,172.880005,165.949997,171.880005,171.880005,14449100
2021-01-29,168.800003,169.809998,165.789993,168.169998,168.169998,12848800
2021-02-01,170.839996,171.729996,168.029999,170.970001,170.970001,8140400
2021-02-02,173.770004,179.759995,172.800003,176.960007,176.960007,12215200
2021-02-03,177.000000,178.429993,175.759995,176.429993,176.429993,5508600
2021-02-04,177.589996,181.380005,176.490005,180.229996,180.229996,9035400
2021-02-05,181.710007,182.320007,179.330002,181.160004,181.160004,6640500
2021-02-08,183.850006,190.639999,183.300003,190.000000,190.000000,16085700
2021-02-09,188.169998,189.250000,186.039993,188.210007,188.210007,11270800
2021-02-10,189.979996,190.699997,185.809998,189.630005,189.630005,11464600
2021-02-11,189.179993,191.250000,188.070007,190.910004,190.910004,17507900
2021-02-12,193.000000,193.850006,186.559998,187.669998,187.669998,27233800
2021-02-16,187.300003,188.440002,184.860001,186.350006,186.350006,11630700
2021-02-17,185.360001,187.630005,182.160004,186.440002,186.440002,11391800
2021-02-18,184.789993,186.399994,182.839996,183.000000,183.000000,12380900
2021-02-19,184.270004,184.779999,182.789993,183.649994,183.649994,8834500
2021-02-22,181.740005,194.020004,181.529999,191.759995,191.759995,18799600
2021-02-23,193.589996,198.940002,188.660004,197.089996,197.089996,23191400
2021-02-24,197.580002,200.600006,195.330002,197.509995,197.509995,16205900
2021-02-25,197.729996,197.960007,190.380005,190.979996,190.979996,12712000
2021-02-26,190.070007,191.610001,185.449997,189.039993,189.039993,15844000
2021-03-01,193.229996,196.899994,191.389999,194.979996,194.979996,10709900
2021-03-02,196.100006,197.960007,193.490005,193.940002,193.940002,8371400
2021-03-03,194.630005,196.809998,192.210007,192.259995,192.259995,8750300
2021-03-04,189.899994,192.479996,184.119995,188.029999,188.029999,12542600
2021-03-05,189.149994,190.570007,183.339996,189.990005,189.990005,10266400
2021-03-08,197.309998,203.020004,193.789993,201.910004,201.910004,25093200
2021-03-09,200.190002,201.699997,194.369995,194.509995,194.509995,23331000
2021-03-10,197.309998,198.800003,194.679993,195.059998,195.059998,13662100
2021-03-11,197.380005,199.050003,195.399994,196.750000,196.750000,11933900
2021-03-12,196.529999,198.410004,195.179993,197.160004,197.160004,13249100
2021-03-15,198.539993,198.539993,194.809998,196.759995,196.759995,10311400
2021-03-16,196.100006,196.589996,192.880005,194.240005,194.240005,9680700
2021-03-17,193.440002,196.190002,191.779999,195.240005,195.240005,14418700
2021-03-18,194.949997,195.080002,191.740005,192.279999,192.279999,9644500
2021-03-19,190.919998,194.000000,189.759995,191.139999,191.139999,28354600
2021-03-22,193.259995,196.330002,192.000000,192.860001,192.860001,8838500
2021-03-23,191.589996,192.339996,187.970001,188.729996,188.729996,10701200
2021-03-24,190.059998,190.500000,184.639999,184.720001,184.720001,13549100
2021-03-25,181.850006,187.710007,181.009995,186.910004,186.910004,9609200
2021-03-26,188.830002,188.979996,182.570007,185.919998,185.919998,10196100
2021-03-29,185.240005,185.940002,183.149994,184.850006,184.850006,7544700
2021-03-30,183.830002,186.320007,183.559998,185.529999,185.529999,5929700
2021-03-31,185.830002,186.899994,184.419998,184.520004,184.520004,8478000
2021-04-01,186.429993,189.100006,185.589996,188.970001,188.970001,7749400
2021-04-05,191.470001,191.669998,188.089996,188.500000,188.500000,7405300
2021-04-06,188.500000,191.279999,187.869995,189.729996,189.729996,7926200
2021-04-07,189.800003,190.330002,186.949997,187.559998,187.559998,6238700
2021-04-08,187.199997,188.050003,185.630005,187.320007,187.320007,7763000
2021-04-09,188.169998,188.220001,186.149994,187.889999,187.889999,6089300
2021-04-12,187.750000,187.850006,185.479996,186.490005,186.490005,6662500
2021-04-13,185.589996,186.440002,184.600006,185.490005,185.490005,6826500
2021-04-14,185.970001,190.399994,185.710007,187.460007,187.460007,9089900
2021-04-15,188.089996,188.899994,185.699997,185.929993,185.929993,7262500
2021-04-16,187.570007,189.470001,186.199997,187.259995,187.259995,9453500
2021-04-19,187.509995,190.330002,185.649994,187.429993,187.429993,7625800
2021-04-20,187.289993,188.080002,181.820007,182.789993,182.789993,10765800
2021-04-21,181.289993,183.380005,178.860001,183.110001,183.110001,8400200
2021-04-22,184.220001,184.880005,181.259995,182.759995,182.759995,7378300
2021-04-23,182.350006,183.899994,181.960007,183.020004,183.020004,6075500
2021-04-26,183.960007,185.600006,183.259995,184.270004,184.270004,6178300
2021-04-27,184.990005,185.809998,184.149994,184.639999,184.639999,4870000
2021-04-28,184.789993,184.789993,182.820007,183.389999,183.389999,5199300
2021-04-29,184.800003,185.550003,182.750000,185.330002,185.330002,5958300
2021-04-30,184.289993,186.320007,183.539993,186.020004,186.020004,7860100
2021-05-03,187.690002,189.220001,185.250000,185.509995,185.509995,7542800
2021-05-04,184.869995,185.630005,182.309998,184.250000,184.250000,7069300
2021-05-05,185.009995,185.009995,181.360001,181.509995,181.509995,4056800
2021-05-06,182.779999,182.990005,179.809998,181.789993,181.789993,6944900
2021-05-07,182.000000,185.119995,181.509995,184.839996,184.839996,6868400
